INFO      ::     INPUT       Input schedule: [(400, 'T'), (600, 'h'), (680, 'i'), (750, 's'), (900, ' '), (1000, 'i'), (1100, 's'), (1250, ' '), (1300, 'a'), (1430, ' '), (1500, 'w'), (1600, 'a'), (2000, 'y'), (2200, '\x00')]
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1975, instructions executed=570, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1978, instructions executed=571, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1981, instructions executed=572, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1984, instructions executed=573, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1987, instructions executed=574, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1990, instructions executed=575, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1993, instructions executed=576, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1996, instructions executed=577, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1999, instructions executed=578, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     INTER       Processing Interruption: INPUT
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=2007, instructions executed=579, interruption = True
INFO      ::     INSTR       Processing READ ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: [121]
DEBUG     ::     SYSTEM      ControlUnit: time=2012, instructions executed=580, interruption = True
INFO      ::     INSTR       Processing DUPLICATE
DEBUG     ::     SYSTEM      Data stack: [121, 121]
DEBUG     ::     SYSTEM      ControlUnit: time=2017, instructions executed=581, interruption = True
INFO      ::     INSTR       Processing PUSH VALUE 0
DEBUG     ::     SYSTEM      Data stack: [121, 121, 0]
DEBUG     ::     SYSTEM      ControlUnit: time=2021, instructions executed=582, interruption = True
INFO      ::     INSTR       Processing COMPARE
DEBUG     ::     ALU         Comparing 121 and 0
DEBUG     ::     SYSTEM      Data stack: [121, 1]
DEBUG     ::     SYSTEM      ControlUnit: time=2028, instructions executed=583, interruption = True
INFO      ::     INSTR       Processing JEQ ADDRESS 1
DEBUG     ::     SYSTEM      Data stack: [121]
DEBUG     ::     SYSTEM      ControlUnit: time=2033, instructions executed=584, interruption = True
INFO      ::     INSTR       Processing SAVE ADDRESS 1
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=2039, instructions executed=585, interruption = True
INFO      ::     INSTR       Processing RETURN
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=2042, instructions executed=585, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=2045, instructions executed=586, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=2048, instructions executed=587, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=2051, instructions executed=588, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=2054, instructions executed=589, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=2057, instructions executed=590, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=2060, instructions executed=591, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=2063, instructions executed=592, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=2066, instructions executed=593, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=2069, instructions executed=594, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=2072, instructions executed=595, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=2075, instructions executed=596, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=2078, instructions executed=597, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=2081, instructions executed=598, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=2084, instructions executed=599, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=2087, instructions executed=600, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=2090, instructions executed=601, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=2093, instructions executed=602, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=2096, instructions executed=603, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=2099, instructions executed=604, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=2102, instructions executed=605, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=2105, instructions executed=606, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=2108, instructions executed=607, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=2111, instructions executed=608, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=2114, instructions executed=609, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=2117, instructions executed=610, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=2120, instructions executed=611, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=2123, instructions executed=612, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=2126, instructions executed=613, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=2129, instructions executed=614, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=2132, instructions executed=615, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=2135, instructions executed=616, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=2138, instructions executed=617, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=2141, instructions executed=618, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=2144, instructions executed=619, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=2147, instructions executed=620, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=2150, instructions executed=621, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=2153, instructions executed=622, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=2156, instructions executed=623, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=2159, instructions executed=624, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=2162, instructions executed=625, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=2165, instructions executed=626, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=2168, instructions executed=627, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=2171, instructions executed=628, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=2174, instructions executed=629, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=2177, instructions executed=630, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=2180, instructions executed=631, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=2183, instructions executed=632, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=2186, instructions executed=633, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=2189, instructions executed=634, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=2192, instructions executed=635, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=2195, instructions executed=636, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=2198, instructions executed=637, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     INTER       Processing Interruption: INPUT
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=2206, instructions executed=638, interruption = True
INFO      ::     INSTR       Processing READ ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: [0]
DEBUG     ::     SYSTEM      ControlUnit: time=2211, instructions executed=639, interruption = True
INFO      ::     INSTR       Processing DUPLICATE
DEBUG     ::     SYSTEM      Data stack: [0, 0]
DEBUG     ::     SYSTEM      ControlUnit: time=2216, instructions executed=640, interruption = True
INFO      ::     INSTR       Processing PUSH VALUE 0
DEBUG     ::     SYSTEM      Data stack: [0, 0, 0]
DEBUG     ::     SYSTEM      ControlUnit: time=2220, instructions executed=641, interruption = True
INFO      ::     INSTR       Processing COMPARE
DEBUG     ::     ALU         Comparing 0 and 0
DEBUG     ::     SYSTEM      Data stack: [0, 0]
DEBUG     ::     SYSTEM      ControlUnit: time=2227, instructions executed=642, interruption = True
INFO      ::     INSTR       Processing JEQ ADDRESS 1
DEBUG     ::     SYSTEM      Data stack: [0]
DEBUG     ::     SYSTEM      ControlUnit: time=2232, instructions executed=642, interruption = False
INFO      ::     INSTR       Processing HALT
DEBUG     ::     INTER       Processing Interruption: HALT
INFO      ::     SYSTEM      Halting
INFO      ::     SYSTEM      Execution finished, state: ControlUnit: time=2238, instructions executed=643, interruption = False
INFO      ::     INPUT       Turning off input device.
INFO      ::     OUTPUT      Turning off output device.
